MeetingID|GroupName|Address|Area|State|PostCode|Day_Time|Contact|PartialMatch|FormattedAddress|Exact_Lat|Exact_Lng
"1216"|"Costal  Group"|"Shrine Annai Vellankanni Church, Elliats Beach Road, Bessant Nagar"|"Chennai"|"Tamil Nadu"|"600090"|"Fri 7.00 pm"|"Ganesh - 099419 97788 - Ramesh - 078453 17612"|"true"|"Chennai, Tamil Nadu 600090, India"|"12.9957396"|"80.2676742"
"1217"|"Courage Group"|"Kesari High School, Giriappa Road, T. Nagar"|"Chennai"|"Tamil Nadu"|"600017"|"Sun 7.00 pm"|"Sundar - 098414 91867"|"true"|"Giriappa Road, T.Nagar, Chennai, Tamil Nadu 600017, India"|"13.0444026"|"80.2467517"
"1218"|"Dawn Group"|"Shrine Annai Vellankanni Church, Elliats Beach Road, Bessant Nagar"|"Chennai"|"Tamil Nadu"|"600090"|"Mon 7.00 pm"|""|"true"|"Chennai, Tamil Nadu 600090, India"|"12.9957396"|"80.2676742"
"1219"|"Freedom Group"|"CSI School, Gandhi Main Road, Orgadam Ambatur"|"Chennai"|"Tamil Nadu"|"600053"|"Sun 11.00 am"|"Srinivasan - 094446 19782 - Manavalan - 099400 79913"|"true"|"Chennai, Tamil Nadu 600053, India"|"13.1143212"|"80.1544743"
"1220"|"Freedom Group"|"Infant Jesus CSI Church, Oil Mill Bus Stop, Palikaranai"|"Chennai"|"Tamil Nadu"|"600100"|"Fri 7.00 pm"|"Parvatinathan - 094448 50663 - Sekar - 099414 82288"|"true"|"Chennai, Tamil Nadu 600100, India"|"12.9171412"|"80.1940972"
"1221"|"Freedom Group"|"Infant Jesus, CSI Church, Oil Mill Bus Stop, Palikaranai"|"Chennai"|"Tamil Nadu"|"600100"|"Fri 7.00 pm"|"Parvatinathan - 094448 50663"|"true"|"Chennai, Tamil Nadu 600100, India"|"12.9171412"|"80.1940972"
"1222"|"Freedom Group."|"Palvadi School, Palavayal Main Road, Rfdhills,"|"Chennai"|"Tamil Nadu"|"600052"|"Tue 7.00 pm"|"J.Taitus - 095001 17712"|"true"|"Tamil Nadu 600052, India"|"13.2030762"|"80.1540226"
"1223"|"God Given Chance Group."|"Seva Priya Trust, Near Thhruuottiyur Police Station,"|"Chennai"|"Tamil Nadu"|"600019"|"Sat 7.00 pm"|"Roopan - 090941 26889"|"true"|"Chennai, Tamil Nadu 600019, India"|"13.1637859"|"80.2983918"
"1224"|"God Power Group."|"Sri Sathya Sai Vidayalaya School, Naabai Garden Street,"|"Chennai"|"Tamil Nadu"|"600109"|"Sun 6.00 pm"|"Srinivasan - 095513 05225"|"true"|"Chennai, Tamil Nadu 600109, India"|"13.1163648"|"80.1258306"
"1225"|"GodS Grace Group"|"Amalai Annai Alayam, G.S.T. Road, Chrompet"|"Chennai"|"Tamil Nadu"|"600044"|"Tue 7.00 pm"|"Mohan - 098413 04507"|"true"|"Amalai Annai Alayam, Chambers Colony Road, Reserve Bank Colony, Pallavaram, Chennai, Tamil Nadu 600044, India"|"12.9557709"|"80.1421469"
"1226"|"GodS Grace Group"|"Fathima Church Velachery Road, East Tambaram"|"Chennai"|"Tamil Nadu"|"600083"|"Fri 7.00 pm"|"Durai - 099443 78722"|"true"|"Chennai Corporation Park, 43rd Street, Krupa Colony, Ashok Nagar, Chennai, Tamil Nadu 600083, India"|"13.0396563"|"80.2132209"
"1227"|"GodS Grace Group"|"Fathima Church, Velachery Road, East Tambaram"|"Chennai"|"Tamil Nadu"|"600083"|"Fri 7.00 pm"|"Durai - 099443 78722 - Cyril James. - 044 - 6593834"|"true"|"Chennai Corporation Park, 43rd Street, Krupa Colony, Ashok Nagar, Chennai, Tamil Nadu 600083, India"|"13.0396563"|"80.2132209"
"1228"|"God'S Gift Group"|"Advent Christ Middle School, Sembakkam"|"Chennai"|"Tamil Nadu"|"600073"|"Sat 7.00 pm"|"094446 17641 - Alphonez - 090030 27076"|"true"|"Sembakkam, Chennai, Tamil Nadu 600073, India"|"12.9234492"|"80.1587694"
"1229"|"Gods Gift Group."|"6 Paper Mills Road, Anna Sila Bus Stop, Peravallur"|"Chennai"|"Tamil Nadu"|"600082"|"Sat 7.00 pm"|"Kamalakannan - 091504 60253"|"true"|"Chennai, Tamil Nadu 600082, India"|"13.1181605"|"80.2203268"
"1230"|"God's Grace Group."|"St. Joseph Church, Ennore"|"Chennai"|"Tamil Nadu"|"600057"|"Fri 6.30 pm"|"Cont: 094440 88066"|"true"|"Ennore Railway Station, Gandhi Nagar, Ennore, Chennai, Tamil Nadu 600057, India"|"13.2175983"|"80.3215718"
"1231"|"God'S Will Group"|"Victory Children Welfare Center, No. 40, Muthalamman Koil Street, Selaiyur"|"Chennai"|"Tamil Nadu"|"600073"|"Thu 7.00 pm"|"Chandrasekar - 094425 00830 - Dasarathan - 098843 99558"|"true"|"Muthalamman Koil Street, Tambaram, Chennai, Tamil Nadu 600073, India"|"12.9212991"|"80.1402316"
"1232"|"Higher Power Group."|"CSI INBA Yesu Church, Tollgate"|"Chennai"|"Tamil Nadu"|"600089"|"Thu 7.00 pm"|"Cont: 095513 05225"|"true"|"Chennai, Tamil Nadu 600089, India"|"13.0180773"|"80.1870224"
"1233"|"Higher Power Group."|"P.S. Hr Secondary School, Mylaporei"|"Chennai"|"Tamil Nadu"|"600004"|"Sat 7.00 pm"|"S.Nagarajan - 098403 65634"|"true"|"Chennai, Tamil Nadu 600004, India"|"13.0368548"|"80.2676463"
"1234"|"Honest Group."|"CSI Church, Jeeva Railway Station, Vyasarpadi"|"Chennai"|"Tamil Nadu"|"600039"|"Fri 7.00 pm"|"M.S.Sathishkumar - 098407 56346"|"true"|"Vyasarpadi, Chennai, Tamil Nadu 600039, India"|"13.1183187"|"80.2594387"
"1235"|"Hope Group"|"Good Shepherd Church, Tharamani Link Road, Near Vijayanagar Bus Stand, Velacherry"|"Chennai"|"Tamil Nadu"|"600045"|"Wed 7.00 pm"|"Parvathinathan - 094448 50663"|"true"|"Chennai, Tamil Nadu 600045, India"|"12.9307167"|"80.1118791"
"1236"|"Hope Group"|"Good Shepherd Church, Tharamani Link Road, Near Vijayanagar Bus Stand, Velacherry"|"Chennai"|"Tamil Nadu"|"600045"|"Wed 7.00 pm"|"Parvathinathan - 094448 50663"|"true"|"Chennai, Tamil Nadu 600045, India"|"12.9307167"|"80.1118791"
"1237"|"Hope Group."|"Alhumuthu Mariamman Koil Marrige Hall"|"Chennai"|"Tamil Nadu"|"600021"|"Sat 7.00 pm"|"K.Raja - 072991 83081"|"true"|"Chennai, Tamil Nadu 600021, India"|"13.1153910"|"80.2830652"
"1238"|"Humility Group"|"Sri Shankar Vidyalaya, Sadasivam Nagar, Madipakkam"|"Chennai"|"Tamil Nadu"|"600091"|"Tue 7.00 pm"|"P. Raghu - 099404 49097"|"true"|"Sadasivam Nagar, Madipakkam, Chennai, Tamil Nadu 600091, India"|"12.9642685"|"80.2030803"
"1239"|"Humility Group."|"St. Sebastian Church, Madhavaram High Road"|"Chennai"|"Tamil Nadu"|"600060"|"Thu 7.00 pm"|"Raja - 093813 42131"|"true"|"Madhavaram High Road, Moolakadai, Chennai, Tamil Nadu 600060, India"|"13.1283619"|"80.2414602"
"1240"|"Joy Of Living Group."|"St. Therasa Church, 7 KKR Anenue, Sembiam,"|"Chennai"|"Tamil Nadu"|"600011"|"7.00 pm"|"Govindharaj - 080560 07403"|"true"|"Chennai, Tamil Nadu 600011, India"|"13.1122713"|"80.2378842"
"1241"|"Liberty Group"|"Raison Redeemers Church, United India Colony, Kodambakkam (Near. Liberty Theatre)"|"Chennai"|"Tamil Nadu"|"600024"|"Mon 7.00 pm"|"Nawaz - 098410 29998 - N.Krishnan - 098845 13209"|"true"|"Chennai, Tamil Nadu 600024, India"|"13.0531863"|"80.2230650"
"1242"|"Malarum Vazhvum Group"|"Chennai Corporation School, Arunachalam Street, Chepauk Triplicane"|"Chennai"|"Tamil Nadu"|"602005"|"Thu 7.00 pm"|"K.E.Raghavan - 094443 57840"|"true"|"Tamil Nadu Legislative Assembly, Kamarajar Promenade, Port Trust Officers Quarters, Sathya Nagar, Chennai Port Trust, Chennai, Tamil Nadu 600009, India"|"13.0715854"|"80.2852187"
"1243"|"Manasatcai Group."|"Ezhil Model School, 6th Street,"|"Chennai"|"Tamil Nadu"|""|"Tue 7.00 pm"|"Shanmugan - 092832 27790"|"true"|"Chennai, Tamil Nadu, India"|"13.0826802"|"80.2707184"
"1244"|"Mercy Group."|"St. Antonyar Alayakm, S.M.Nagar, Vyasarpadi"|"Chennai"|"Tamil Nadu"|"600039"|"Sun 4.30 pm"|"Muthu - 097100 02436"|"true"|"Vyasarpadi, Chennai, Tamil Nadu 600039, India"|"13.1183187"|"80.2594387"
"1245"|"Miracle Group"|"Sacred Hearted Annai Church, No.15-C Thommalwar, St.Periya Kancheepuram, Near Flower Shop Choultry"|"Chennai"|"Tamil Nadu"|"631502"|"Mon 6.00 pm"|"Mayandi - 093801 29403"|"true"|"Tamil Nadu 631502, India"|"12.8996987"|"79.6726632"
"1246"|"Miracle Group"|"Chinmay Nagar Main Road, Police Boys Club, (Nr. Petrol Bunk) Koyambedu"|"Chennai"|"Tamil Nadu"|"600017"|"Sun 7.00 pm"|"Dhandapani - 098411 68117"|"true"|"Chennai, Tamil Nadu 600017, India"|"13.0412658"|"80.2338514"
"1247"|"Miracle Group."|"St. Antonyar Alayakm, S.M.Nagar, Vyasarpadi"|"Chennai"|"Tamil Nadu"|"600039"|"Fri 7.00 pm"|"Jayprakash - 090940 45937"|"true"|"Vyasarpadi, Chennai, Tamil Nadu 600039, India"|"13.1183187"|"80.2594387"
"1248"|"Nambikal Group"|"Azhagu Mulhumariamman Koil Thiumana Mandapam Periyar Salai, Anna Nagar, Near Sunnambu Kavai, Korrukupet"|"Chennai"|"Tamil Nadu"|"600021"|"Sat 7.00 pm"|"Ravi - 092832 27631"|"true"|"Chennai, Tamil Nadu 600021, India"|"13.1153910"|"80.2830652"
"1249"|"New Beginning Group."|"P.E.Koviel Street, Don Basco Church School,"|"Chennai"|"Tamil Nadu"|""|"Fri 7.00 pm"|"Sampath - 093812 05456"|"true"|"Chennai, Tamil Nadu, India"|"13.0826802"|"80.2707184"
"1250"|"New Good Life Group."|"CSI Church, Bye Pass Road, Gummaiponai,"|"Chennai"|"Tamil Nadu"|""|"Mon 6.30 pm"|"Gandhi - 098420 15761"|"true"|"Chennai, Tamil Nadu, India"|"13.0826802"|"80.2707184"
"1251"|"New Life Group."|"Port & Dock Primary School, Harbour, Quarter, New Washermenpet,"|"Chennai"|"Tamil Nadu"|"600081"|"Tue 7.00 pm"|"Mathi - 099415 39353"|"true"|"Chennai, Tamil Nadu 600081, India"|"13.1354163"|"80.2933872"
"1252"|"New Power Group."|"Santhosh Primery Metric School, D Block, 3rd Floor"|"Chennai"|"Tamil Nadu"|"600060"|"Thu 7.00 pm"|"Cont: 095513 06404"|"true"|"Chennai, Tamil Nadu 600060, India"|"13.1555912"|"80.2247255"
"1253"|"New Way Group."|"Police Quarters, Nr. Padmanabha Theatre, Kodithope"|"Chennai"|"Tamil Nadu"|"600079"|"Wed 7.00 pm"|"Balu - 098413 03698"|"true"|"Tamil Nadu Legislative Assembly, Kamarajar Promenade, Port Trust Officers Quarters, Sathya Nagar, Chennai Port Trust, Chennai, Tamil Nadu 600009, India"|"13.0715854"|"80.2852187"
"1254"|"Path Of Light Group"|"Annai Velankini Church, Besant Nagar"|"Chennai"|"Tamil Nadu"|"600090"|"Wed 7.00 pm"|"Chelian - 097910 15979"|"true"|"Besant Nagar, Chennai, Tamil Nadu 600090, India"|"13.0002421"|"80.2668372"
"1255"|"Pioneer Group"|"Community Service Centre, 17 Balfour Road, Kilpauk"|"Chennai"|"Tamil Nadu"|"600010"|"Sat 7.00 pm"|""|"true"|"17, Balfour Road, Davidpuram, Kilpauk, Chennai, Tamil Nadu 600010, India"|"13.0837774"|"80.2444193"
"1256"|"Positive Group."|"CST Arul Church, Madhavaram"|"Chennai"|"Tamil Nadu"|"600060"|"Sat 7.00 pm"|"Prakash - 098404 62663"|"true"|"Madhavaram, Chennai, Tamil Nadu 600060, India"|"13.1478190"|"80.2309861"
"1257"|"Practical Group."|"Infant Jesus High Secondry School, New Town,"|"Chennai"|"Tamil Nadu"|"600103"|"Sun 11.30 am"|"Ulaganathan - 098401 35571"|"true"|"Chennai, Tamil Nadu 600103, India"|"13.2123325"|"80.2717625"
"1258"|"Prakasam Group."|"All India RBF Association, ICE Division. Opp. Shell Factory"|"Chennai"|"Tamil Nadu"|""|"Wed 7.00 pm"|"N.Srihari - 098418 24611"|"true"|"Chennai, Tamil Nadu, India"|"13.0826802"|"80.2707184"
"1259"|"Reality Group."|"Government Higher Secondery School, Periyapalayam"|"Chennai"|"Tamil Nadu"|"601102"|"Sat 6.30 pm"|"Murali - 088703 43216"|"true"|"Tamil Nadu 601102, India"|"13.3356071"|"80.0423151"
"1260"|"Rebirth Group."|"C.S.I., St. Peter's Church, No.5, Stephenson Road, Vyasarpadi"|"Chennai"|"Tamil Nadu"|"600039"|"Sun 11.30 am"|"Mothi Lal. - 098442 62188"|"true"|"Stephenson Road, Vyasarnagar Colony, Perambur, Chennai, Tamil Nadu 600039, India"|"13.1097372"|"80.2586167"
"1261"|"Recovery Group"|"CSI Church, 61 Arcot Road, Virungambakkam"|"Chennai"|"Tamil Nadu"|"600092"|"Tue 7.00 pm"|"Pratap - 094446 50685"|"true"|"Chennai, Tamil Nadu 600092, India"|"13.0620719"|"80.1923735"
"1262"|"Redemption Group"|"St. Joseph Mat. HR. Sec. School, Opp. Veterinary College Veppery"|"Chennai"|"Tamil Nadu"|"600007"|"Tue 7.00 pm"|"Natarajan - 093855 44793"|"true"|"Chennai, Tamil Nadu 600007, India"|"13.0900861"|"80.2651879"
"1263"|"Redumption Group."|"St. Joseph Hr. See School,"|"Chennai"|"Tamil Nadu"|"600007"|"Tue 7.00 pm"|"Mirtaj - 095432 66777"|"true"|"Chennai, Tamil Nadu 600007, India"|"13.0900861"|"80.2651879"
"1264"|"Royapuram Group"|"Kevin's High School, Arathon Road, Royapuram"|"Chennai"|"Tamil Nadu"|"600013"|"Fri 7.00 pm"|"Sekar - 094441 66281"|"true"|"Royapuram Railway Station, North Terminus Road, Chetty Thottam, Royapuram, Chennai, Tamil Nadu 600013, India"|"13.1041034"|"80.2936399"
"1265"|"S.O.S. Group"|"Meston Collage Royapettah (Near Royapettah Clock Tower)"|"Chennai"|"Tamil Nadu"|"600014"|"Mon 7.00 pm"|"Madhavan - 098840 40517"|"true"|"Chennai, Tamil Nadu 600014, India"|"13.0534675"|"80.2694777"
"1266"|"Sacrifice Group"|"William's Girl's High School, Peter's Road, Nr. Mirsahibpet Bus Stop"|"Chennai"|"Tamil Nadu"|"600097"|"Sat 7.00 pm"|"Ramanujam - 094446 71097"|"true"|"Chennai, Tamil Nadu 600097, India"|"12.9383783"|"80.2396178"
"1267"|"Saranalayam Group."|"Church of Our Lady of Qlory, Pulicat, Ponderi,"|"Chennai"|"Tamil Nadu"|""|"Sun 6.00 pm"|"Ravi - 095248 94623"|"true"|"Chennai, Tamil Nadu, India"|"13.0826802"|"80.2707184"
"1268"|"Seaside Group"|"St. Beda's School, Sabthome, Nr. Santhome Church"|"Chennai"|"Tamil Nadu"|"600004"|"Tue 7.00 pm"|"Kannan - 098401 76653"|"true"|"Chennai, Tamil Nadu 600004, India"|"13.0368548"|"80.2676463"
"1269"|"Seed Of Hope Group"|"Kesari High School, Nr. G.R.T. Grand Days Hotels, T. Nagar"|"Chennai"|"Tamil Nadu"|"600017"|"Fri 7.00 pm"|"Subramani - 094446 12121"|"true"|"T.Nagar, Chennai, Tamil Nadu 600017, India"|"13.0405026"|"80.2336924"
"1270"|"Serenity Group"|"St. Luke's Church, Opp. Blue Star, Anna Nagar"|"Chennai"|"Tamil Nadu"|"600040"|"Wed 7.00 pm"|"Sridhar - 098409 68858"|"true"|"Anna Nagar, Chennai, Tamil Nadu 600040, India"|"13.0891361"|"80.2095622"
"1271"|"Service Group"|"St. Lourdes Annai Church, No.3, III Cross Street, Ganesh Nagar, Madipakkam"|"Chennai"|"Tamil Nadu"|"600091"|"Mon 6.30 pm"|"P.V. Narayanan - 099623 18897 - Narayanan - 099403 94087"|"true"|"3, Balaji Nagar 4th Cross Street, Ganesh Nagar, Balaji Nagar, Madipakkam, Chennai, Tamil Nadu 600091, India"|"12.9753697"|"80.2040745"
"1272"|"Service Group."|"S. Railway Hospital, Constarle Road, Ayananaram"|"Chennai"|"Tamil Nadu"|"600023"|"Sun 11.00 am"|"Sampath - 093812 05456"|"true"|"Chennai, Tamil Nadu 600023, India"|"13.0985872"|"80.2339812"
"1273"|"Silver Jublee Group."|"St. Kevin Anglo School, Arthoon Road, Royapvram"|"Chennai"|"Tamil Nadu"|"600013"|"Fri 6.30 pm"|"M.Nawab Jan - 096290 98994"|"true"|"Chennai, Tamil Nadu 600013, India"|"13.1138424"|"80.2944637"
"1274"|"Sobriety Group."|"Christ The King Church, 24th Street, GKM Colony"|"Chennai"|"Tamil Nadu"|"600082"|"Tue 7.00 pm"|"Sekar Babu - 095000 66145"|"true"|"GKM Colony, Kolathur, Chennai, Tamil Nadu, India"|"13.1149740"|"80.2160970"
"1275"|"Spiritual Foundation Group."|"C.S.I. Church, VOC Nagari, Tondiarpet"|"Chennai"|"Tamil Nadu"|"600081"|"Mon 7.00 pm"|"Ramkumar P. - 095661 04066"|"true"|"Tondiarpet Railway Station, Vaidyanathan New Overbridge Road, Shivaji Nagar, Washermanpet, Chennai, Tamil Nadu 600081, India"|"13.1275869"|"80.2817099"
"1276"|"Spiritual Foundation Group."|"C.S.I. Church, West Thanlkachalam Nagar,"|"Chennai"|"Tamil Nadu"|"600110"|"Wed 7.00 pm"|"Hemanth - 098410 60487"|"true"|"Chennai, Tamil Nadu 600110, India"|"13.1288146"|"80.2319611"
"1277"|"Spiritual Light Group."|"ECI Jaya Christu Devalayam, 15, Partha Sarathi, St, Pulianthope"|"Chennai"|"Tamil Nadu"|"600012"|"Thu 7.00 pm"|"S.Premkumar - 098847 73939"|"true"|"Pulianthope, Chennai, Tamil Nadu, India"|"13.1048187"|"80.2701859"
"1278"|"Stead Fast Group"|"Church of Victorias Cross, Jawharlal Nehru Road, Ashok Nagar"|"Chennai"|"Tamil Nadu"|"600083"|"Thu 7.00 pm"|"Parthsarathy - 098408 70877"|"true"|"Ashok Nagar Bus Stand, Jawaharlal Nehru Road, Zaffarkhanpet, Ashok Nagar, Chennai, Tamil Nadu 600083, India"|"13.0349865"|"80.2118200"
"1279"|"Successful Life Group"|"Thiruvalluvar Library, Valasaravakkam"|"Chennai"|"Tamil Nadu"|"600086"|"Tue 7.00 pm"|"Thiruvadurai - 093832 22567"|"true"|"Chennai, Tamil Nadu 600086, India"|"13.0488323"|"80.2558288"
"1280"|"Sudar Oli Group."|"Palvadi School, Padiynallur Bridge,"|"Chennai"|"Tamil Nadu"|"600052"|"Sun 11.00 pm"|"R. Vengatesan - 090030 68842"|"true"|"Tamil Nadu 600052, India"|"13.2030762"|"80.1540226"
"1281"|"Thinking Group."|"Vada Chennai Annai Velannkanni Church, Sharmanam,"|"Chennai"|"Tamil Nadu"|"600039"|"Tue 6.30 pm"|"Krishnamoorthy - 080560 44213"|"true"|"Chennai, Tamil Nadu 600039, India"|"13.1182996"|"80.2594762"
"1282"|"Tower Group"|"Church of Christ, New Tower, W/76, Anna Nagar, (West)"|"Chennai"|"Tamil Nadu"|"600040"|"Thu 7.00 pm"|"Damu - 099401 66672"|"true"|"76, 2nd Main Road, Block E, Annanagar East, Chennai, Tamil Nadu 600102, India"|"13.0861773"|"80.2203642"
"1283"|"Trusted Friends Group"|"C.S.I. Christ Jesus Church, Ambatur O.T. Bus Stand"|"Chennai"|"Tamil Nadu"|"600053"|"Tue 7.00 pm"|"Manikandan - 098403 01988"|"true"|"Chennai, Tamil Nadu 600053, India"|"13.1143212"|"80.1544743"
"1284"|"Trusted Friends Group"|"CSI Christ Jesus Church, Ambatur, O.T. Bus Stand"|"Chennai"|"Tamil Nadu"|"600053"|"Tue 7.00 pm"|"Balaji - 099402 50784 - Manikandan - 098403 01986"|"true"|"Chennai, Tamil Nadu 600053, India"|"13.1143212"|"80.1544743"
"1285"|"Trusted God'S Grace Group"|"CSI Christ Church, Near Ambatur, OT Bus Stand, Ambatur"|"Chennai"|"Tamil Nadu"|"600058"|"Thu 7.00 pm"|"Arasu - 099412 78444 - Sunderesan - 094448 58399"|"true"|"Chennai, Tamil Nadu 600058, India"|"13.0932246"|"80.1614648"
"1286"|"Trusted Service Group"|"St. Matias Church, Kamrarajar Salai, Ashok Nagar"|"Chennai"|"Tamil Nadu"|"600083"|"Wed 7.00 pm"|"Sudhakarbabu - 093812 98660"|"true"|"Ashok Nagar, Chennai, Tamil Nadu 600083, India"|"13.0373769"|"80.2122821"
"1287"|"Tursted Servants Group"|"St. Matias Church, Kamarajar Salai K.K.Nagar, (Opp. R.B.I. Quarters)."|"Chennai"|"Tamil Nadu"|"602083"|"Sun 11.00 am"|"Vaidyanathan - 098405 73761"|"true"|"Tamil Nadu Legislative Assembly, Kamarajar Promenade, Port Trust Officers Quarters, Sathya Nagar, Chennai Port Trust, Chennai, Tamil Nadu 600009, India"|"13.0715854"|"80.2852187"
"1288"|"Udayam Group"|"Annai Velankini Church, Besant Nagar"|"Chennai"|"Tamil Nadu"|"600090"|"Thu 7.00 pm"|"Kumaresh - 099418 27628 - Nedunchezian - 098406 48008"|"true"|"Besant Nagar, Chennai, Tamil Nadu 600090, India"|"13.0002421"|"80.2668372"
"1289"|"Unity Group"|"St. Theresas Church U.G. Road, Nungambakkam"|"Chennai"|"Tamil Nadu"|"600034"|"Sun 10.30 am"|"Ramesh - 094447 57451"|"true"|"Chennai, Tamil Nadu, India"|"13.0587471"|"80.2544350"
"1290"|"Unity Group."|"St. Joseph School, 18th West Cross Street, M.K.B. Nagar,"|"Chennai"|"Tamil Nadu"|"600039"|"Mon 7.00 pm"|"Jesuraj - 097899 16720"|"true"|"Chennai, Tamil Nadu 600039, India"|"13.1182996"|"80.2594762"
"1291"|"Vanavil Group."|"Punitha Antoniyar School, Antoniyar Church, Puzhal"|"Chennai"|"Tamil Nadu"|""|"Sun 5.00 pm"|"Raja - 099529 02909"|"true"|"Puzhal, Chennai, Tamil Nadu, India"|"13.1709838"|"80.1991095"
"1292"|"Vasantham Group."|"Jesus Church Hall, Bye Pass Road, Gommdipoodi"|"Chennai"|"Tamil Nadu"|""|"Thu 6.30 pm"|"Ganthi - 02837 07608"|"true"|"Chennai, Tamil Nadu, India"|"13.0826802"|"80.2707184"
"1293"|"Vidivelli Group"|"Assembly of God Church, 207, 100 Ft. Road, Annubakkam"|"Chennai"|"Tamil Nadu"|"600106"|"Fri 7.00 pm"|"Durai - 099443 78722"|"true"|"Chennai, Tamil Nadu 600106, India"|"13.0719475"|"80.2117603"
"1294"|"Welcome Group"|"Loyola Mat Hr Sec School, United India Colony, 4th Cross Street"|"Chennai"|"Tamil Nadu"|"600024"|"Wed 7.00 pm"|"Ramesh - 093810 62189"|"true"|"Chennai, Tamil Nadu 600024, India"|"13.0531863"|"80.2230650"
"1295"|"Winner's Group."|"Thirukuduba Devalayam, G.N.I. Road,"|"Chennai"|"Tamil Nadu"|"600110"|"Fri 7.00 pm"|"Ramu - 096770 36956"|"true"|"Chennai, Tamil Nadu 600110, India"|"13.1288146"|"80.2319611"
"1296"|"Wisdom Group"|"Singaram Pillai Boys Hr Sec. School, 1 MTH Road, Near Burial Gr Villivakkam"|"Chennai"|"Tamil Nadu"|"600049"|"Fri 7.00 pm"|"S.K. - 098841 32508 - Krishnakumar - 098400 54256"|"true"|"Burial Ground, 3rd Street, Kanakaraya Thottam, Periyamet, Chennai, Tamil Nadu 600012, India"|"13.0967628"|"80.2641177"
"1297"|"A.A. Meeting"|"Krishna Nursing Home, 6 A Swarambika Lay Out, Ramnagar"|"Coimbatore"|"Tamil Nadu"|"641009"|"Sun 3.00 pm"|"Dr. P.Balu - 094433 36742"|"true"|"Ram Nagar, Coimbatore, Tamil Nadu, India"|"11.0123501"|"76.9628658"
"1298"|"Bright Light Group."|"Yazhi Library, Sathy Road, Ganapathy"|"Coimbatore"|"Tamil Nadu"|"641006"|"Wed 7.00 pm"|"Pasuvaraj - 098438 41954"|"true"|"Old Sathy Road, Sridevi Nagar, Ganapathy, Coimbatore, Tamil Nadu 641006, India"|"11.0379740"|"76.9785521"
"1299"|"Courage Group."|"St Michael's Cathedral Bishop House, Near Michael's School"|"Coimbatore"|"Tamil Nadu"|"641012"|"Thu 7.00 pm"|"S.R. Manuel - 090420 80807"|"true"|"Coimbatore, Tamil Nadu 641012, India"|"11.0206529"|"76.9628658"
"1300"|"Encourage Group."|"Velankanni Arokia Madha Church, Selvapuram"|"Coimbatore"|"Tamil Nadu"|"641026"|"Thu 7.00 pm"|"Jayaseelan - 093644 92644"|"true"|"Tamil Nadu 641026, India"|"11.1807520"|"77.1082444"
"1301"|"Foundation Group."|"St. Sebastian Church, Airport Road, (Service Road), SITRA"|"Coimbatore"|"Tamil Nadu"|"641004"|"Tue 7.00 pm"|"Dhandapani - 099943 13503"|"true"|"Tamil Nadu 641004, India"|"11.0361755"|"77.0141536"
"1302"|"Glory Group"|"St. Lourdes Church, G P Bus Stop, Sathy Road, Gandhipuram"|"Coimbatore"|"Tamil Nadu"|"641018"|"Thu 7.00 pm"|"Manikandan - 093603 88908"|"true"|"Coimbatore, Tamil Nadu 641018, India"|"11.0003342"|"76.9729472"
"1303"|"Glory Group."|"St. Lourdes Church, Sathy Road, (GP Stop), Gandhipuram"|"Coimbatore"|"Tamil Nadu"|"641018"|"Thu 7.00 pm"|"Ramesh - 096891 26855"|"true"|"Coimbatore, Tamil Nadu 641018, India"|"11.0003342"|"76.9729472"
"1304"|"God'S Grace Group."|"St. Maxmillian Maria Kolbe Church, Visuvasapuram, Saravanampatti"|"Coimbatore"|"Tamil Nadu"|"641035"|"Mon 7.00 pm"|"Zuber M - 097912 94268"|"true"|"Visuvasapuram, Saravanampatty, Coimbatore, Tamil Nadu 641035, India"|"11.0893627"|"77.0147040"
"1305"|"God'S Grace Group."|"St. Maxmillian Maria Kolbe Church, Visuvasapuram, Saravanampatti"|"Coimbatore"|"Tamil Nadu"|"641035"|"Mon 7.00 pm"|"M. Joseph - 092455 22864"|"true"|"Visuvasapuram, Saravanampatty, Coimbatore, Tamil Nadu 641035, India"|"11.0893627"|"77.0147040"
"1306"|"God'S Will Group."|"St. Paul Church, Near Corporation School, Rathinapuri"|"Coimbatore"|"Tamil Nadu"|"641012"|"Wed 7.00 pm"|"Sursh - 095009 08088"|"true"|"Coimbatore, Tamil Nadu 641012, India"|"11.0206529"|"76.9628658"
"1307"|"God's Will Group."|"Christ The King Church, Kattur Park, Cafe Dr. Nanjappa Road"|"Coimbatore"|"Tamil Nadu"|"641012"|"Wed 7.00 pm"|"Pradeep - 099527 18464"|"true"|"Doctor Nanjappa Road, Coimbatore, Tamil Nadu, India"|"11.0232072"|"76.9721246"
"1308"|"Grace Group"|"Marappa Gounder School, Salivan Street, (Near Gandhi Park)"|"Coimbatore"|"Tamil Nadu"|"641001"|"Fri 7.00 pm"|"Siva Kumar. - 097870 76121"|"true"|"Gandhi Park, Selvapuram North, Coimbatore, Tamil Nadu 641001, India"|"10.9982815"|"76.9495427"
"1309"|"Harmony Group."|"St. John De Britto Church, Lowly Corner, Thadagam Road, R.S.P uram"|"Coimbatore"|"Tamil Nadu"|"641002"|"Sat 7.30 pm"|"Munyappan K - 090426 46746"|"true"|"Coimbatore, Tamil Nadu 641002, India"|"11.0104033"|"76.9499028"
